region,location,street_address,num_of_rooms,size,fee,final_price,initial_price
Stockholmskommun,Norrmalm,"Drottninggatan 73A, vån 3",3,93.0,1517,13425000,13033980
Nackakommun,Tollare,Tollarevägen 24,3,75.0,3844,4700000,4476190
Stockholmskommun,Södermalm,Fjällgatan 20,3,88.0,4690,12000000,11764705
Stockholmskommun,Enskededalen,Täppgränd 103,3,88.0,4090,4100000,3980582
Sundbybergskommun,CentralaSundbyberg,Mariagatan 4C,2,64.0,3297,4600000,4509803
Stockholmskommun,Södermalm,Katarina Bangata 67,3,86.0,4278,8600000,7288135
Stockholmskommun,Södermalm,"Vickergatan 15, 3 tr",2,35.5,2038,3100000,2952380
Stockholmskommun,Årsta,Årstavägen 131,3,66.0,4725,4550000,2952380
Stockholmskommun,Vasastan,Surbrunnsgatan 19,1,24.0,1349,2750000,2644230
Stockholmskommun,Kungsholmen,"Kungsbro Strand 21, 3 tr",2,51.0,4022,4880000,4831683
Stockholmskommun,Traneberg,Nipfjällsvägen 10,3,75.0,3219,5250000,4906542
Stockholmskommun,Hagsätra,Vedevågslingan 34,4,86.6,4865,2400000,2086956
Stockholmskommun,Hässelby,Astrakangatan 102,2,60.0,3962,1900000,1696428
Stockholmskommun,Bagarmossen,"Rusthållarvägen 67, 2tr",3,75.0,4188,4000000,3773584
Nackakommun,Finnberget,"Finnbergsvägen 56, 3 / 3 tr",2,52.0,2987,2895000,2895000
Stockholmskommun,Sundby,Johannelundsvägen 26,2,57.0,3220,2150000,1990740
Stockholmskommun,Kungsholmen,"Lindhagensterrassen 19, vån 10",2,59.5,2506,5450000,1990740
Solnakommun,Frösunda,"Gustav III:s Boulevard 49, 3 tr",5,139.7,6599,7500000,7500000
Sollentunakommun,Kärrdal,"Lomvägen 52, markplan",3,83.0,4623,3100000,2952380
Stockholmskommun,Hammarbyhöjden,"Finn Malmgrens väg 52, 2 tr",2,45.0,3235,3320000,2593750
Stockholmskommun,Fredhäll,Ernst Ahlgrens Väg 5,2,38.0,2025,3200000,3200000
Stockholmskommun,Telefonplan,"Tångvägen 40, vån 2 - ACCEPTERAT PRIS",3,58.0,3514,3300000,3300000
Stockholmskommun,Vasastaden,"Roslagsgatan 29A, 4 tr Gårdshus",2,53.0,3266,5475000,5475000
Stockholmskommun,Östermalm,"Sandelsgatan 42, 2tr",3,96.0,4305,10500000,10500000
Stockholmskommun,Södermalm,Ringvägen 138,1,39.0,2416,3000000,2803738
Stockholmskommun,Södermalm,"Svartensgatan 28, 4 tr",3,76.0,3868,11000000,9243697
Stockholmskommun,Akalla,Sveaborgsgatan 7,3,73.0,4528,1900000,1809523
Stockholmskommun,Vårberg,Fjärdholmsgränd 9A,2,68.0,3699,2070000,1800000
Solnakommun,Råsunda,"Ryttargatan 10, 3 tr",1.5,38.0,1978,2900000,2843137
Stockholmskommun,Kungsholmen,"Strålgatan 12, 3 TR",2,43.0,2189,3300000,3203883
Stockholmskommun,Södermalm,Renstiernas gata 14A  /  Tjärhovsgatan 48,3,71.5,2802,8650000,6503759
Solnakommun,Råsunda,"Vintervägen 41, Vån 9 / 10",3,70.5,4220,4700000,4607843
Stockholmskommun,Södermalm,Renstiernas gata 27,2,39.0,-,4000000,3603603
Stockholmskommun,Södermalm,"Tantogatan 31, vån 5.",3,94.0,3854,7000020,6481500
Stockholmskommun,Vasastan,"Surbrunnsgatan 59, 6 tr",3,65.0,3087,6675000,6013513
Stockholmskommun,Birkastan,"Tomtebogatan 42, 5 tr",4,93.0,3719,12500000,11792452
Stockholmskommun,Östermalm,Karlavägen 82,1,39.0,1496,4800000,3200000
Stockholmskommun,Hammarbyhöjden,Mariestadsvägen 1,2,47.5,3785,3630000,3184210
Stockholmskommun,Bromma,Beckomberga ängsväg 49,4,92.0,5231,5600000,5490196
Stockholmskommun,Västertorp,"Slalomvägen 26, 3tr",1,42.0,2368,2410000,1991735
Solnakommun,Huvudsta,"Jungfrudansen 8, bv",2,64.0,3335,3460000,2746031
Stockholmskommun,Södermalm,"Ringvägen 157, 5 tr",1.5,38.0,2138,3910000,3400000
Stockholmskommun,Kista,"Helsingörsgatan 21, 2tr",3,81.0,4112,2752000,2596226
Nackakommun,Jarlaberg,Fyrspannsvägen 42,2.5,58.0,3860,2650000,2500000
Stockholmskommun,Fruängen,Eva Bonniers gata 8,2,59.0,3302,2700000,2500000
Stockholmskommun,Atlas,"Atlasgatan 16, 3 tr",1,27.0,1549,3100000,2500000
Stockholmskommun,Hammarbyhöjden,Kalmgatan 19,2,38.0,2100,2650000,2345132
Stockholmskommun,Kungsholmen,"Svarvargatan 18, 4 tr",4,107.0,3442,10220000,10220000
Stockholmskommun,HammarbySjöstad,"Sickla Kanalgata 4, 4tr",4,84.0,3607,7500000,6944444
Stockholmskommun,HornsbergsStrand,"Hornsbergs Strand 43, Vån 3",3,83.0,3970,8325000,8161764
Stockholmskommun,Gärdet,"Öregrundsgatan 15, 7 tr",4,99.5,4060,10000000,9009009
Stockholmskommun,Vällingby,Multrågatan 112,2.5,62.0,4295,1970000,1790909
Stockholmskommun,Södermalm,"Assessorsgatan 18 E, 3 tr",3,89.0,3320,10050000,8170731
Sollentunakommun,SollentunaTureberg,Vänortsstråket 51C,3,87.0,4180,2900000,2660550
Stockholmskommun,Södermalm,"Högalidsgatan 50B, 1 tr ö.g - Accepterat pris!",1,38.0,1897,3500000,3398058
Nackakommun,Nacka,Mjölnarvägen 22,2,46.0,2094,3800000,3398058
Stockholmskommun,Långbro,Blackensvägen 3B,3,74.6,3420,3750000,3504672
Stockholmskommun,Katarina,Folkungagatan 61,1,38.0,1429,3700000,3363636
Stockholmskommun,Vasastan,"Tomtebogatan 44, 4tr",2.5,57.0,2557,6600000,5999999
Stockholmskommun,Östermalm,Valhallavägen 102,4,111.0,4026,13500000,12980769
Stockholmskommun,Södermalm,Tavastgatan 46,4,94.0,3759,10450000,8931623
Stockholmskommun,Älvsjö,Prästgårdsgränd 12,2,63.0,3265,2800000,2592592
Nackakommun,Kvarnholmen,"Kvarngränd 9, 8tr - Accepterat pris!",3,86.0,4479,7100000,6761904
Stockholmskommun,Östermalm,Skeppargatan 20b,3,85.0,3541,10500000,9459459
Stockholmskommun,Årsta,"Slätbaksvägen 13, 2 tr",2,44.5,3147,2900000,9459459
Stockholmskommun,Bandhagen,Fågelstavägen 8,4,78.0,4707,3400000,3207547
Stockholmskommun,Södermalm,"Bjurholmsplan 17, 2,5tr",2.5,49.0,2102,5175000,4500000
Stockholmskommun,Kungsholmen,"Alströmergatan 11, 4 tr",2,62.0,2679,6100000,5980392
Stockholmskommun,Traneberg,Mössebergsvägen 17,1,25.0,1622,2350000,1793893
Stockholmskommun,Vasastan,"Observatoriegatan 12A, Gårdshus",2,62.0,2047,7900000,7181818
Stockholmskommun,Årsta,"Siljansvägen 80, 7,5 tr",3,66.5,4644,4500000,4368932
Stockholmskommun,Bromma,Mattvägen 5,4,84.0,5068,5425000,4977064
Stockholmskommun,Björkhagen,Ystadsvägen 117,2,50.0,3429,2775000,2642857
Stockholmskommun,Östermalm,Styrmansgatan 5,4,179.0,8033,27500000,26960784
Stockholmskommun,Kungsholmen,"Sankt Göransgatan 153, 4tr",1,24.5,1282,2450000,2401960
Stockholmskommun,Älvsjö,Sandalettgatan 7,4,94.0,5029,5850000,5571428
Stockholmskommun,Enskede,"Bordsvägen 50, 2 tr",3,68.0,3812,4100000,3504273
Stockholmskommun,Årsta,Svärdlångsvägen 45,1,24.0,2491,1950000,1875000
Stockholmskommun,Kungsholmen,Kungsholms strand 143,2,46.0,1958,4800000,4705882
Nackakommun,Nacka,"Henriksdalsringen 119, 2tr",1,40.0,2185,2140000,2000000
Solnakommun,Järvastaden,Dammtorps Allé 12,2,48.0,2746,2850000,2688679
Stockholmskommun,Vällingby,Vittangigatan 49 (Renoveringsobjekt),3,69.0,4422,2300000,2190476
Stockholmskommun,Årsta,Borensvägen 60,2,51.0,2779,3650000,2991803
Stockholmskommun,Hornstull,"Heleneborgsgatan 7 C, 3 tr",2,37.0,1818,4200000,3962264
Stockholmskommun,Skärmarbrink,Pelargatan 7,3,60.0,3036,4200000,3684210
Stockholmskommun,Hagastaden,Sonja Kovalevskys Gata 4,4,89.0,4067,11700000,10540540
Stockholmskommun,Älvsjö,"Solberga Hagväg 14, 1 tr",2,63.0,3046,2925000,10540540
Stockholmskommun,Bromma,Holbergsgatan 22,2,54.0,2440,2710000,2486238
Sollentunakommun,Tureberg,Turebergs Allé 7,3,84.0,5295,4330000,3765217
Stockholmskommun,Vasastan,"Hälsingegatan 12, 2tr, ög",2,51.0,2601,6975000,6012931
Stockholmskommun,Västertorp,Skidskyttevägen 4,3.5,81.0,4791,4395000,4395000
Stockholmskommun,Södermalm,Ringvägen 155C (Gårdshus!),2,52.0,2664,5700000,4789915
Stockholmskommun,Gröndal,Storsegelvägen 8,3,80.0,4333,7000000,6481481
Stockholmskommun,Vasastan,"Markvardsgatan 11, 3 tr",3,70.0,1747,8100000,7714285
Stockholmskommun,Vasastan,Vulcanusgatan 3,2.5,62.0,3663,7200000,7714285
Stockholmskommun,Vasastan,Tomtebogatan 20,2.5,51.0,2023,6900000,6509433
Solnakommun,Huvudsta,Ingentingsgatan 3,2.5,58.0,2550,2860000,2803921
Stockholmskommun,Östermalm,Rindögatan 10,1,28.0,1650,2825000,2640186
Solnakommun,Huvudsta,Jungfrudansen 6,3,87.0,4534,5300000,4491525
Solnakommun,Huvudsta,"Jonstorpsvägen 20, vån 5 / 5!",3,81.0,4881,4500000,4285714
Solnakommun,Råsunda,"Råsundavägen 154, 3tr",3,85.0,4197,5700000,5700000
Stockholmskommun,Vasastan,"Torsgatan 7, 6tr",1.5,38.5,2252,3900000,3482142
Stockholmskommun,Sköndal,Sköndalsvägen 110,2,42.5,2369,2200000,1692307
Stockholmskommun,Midsommarkransen,"Responsgatan 12, vån 6",3,54.0,3384,3475000,3188073
Stockholmskommun,Blåsut,Vingavägen 8,4,94.0,5328,5900000,5784313
Stockholmskommun,Bromma,Annedalsvägen 26,2,48.5,2964,2980000,2785046
Stockholmskommun,Bromma,Kapplandsvägen 6,3,73.0,4336,3500000,3500000
Stockholmskommun,Kungsholmen,"Hornsbergs Strand 85, Vån 6",3,90.0,4293,9950000,9950000
Stockholmskommun,Vasastan,Tomtebogatan 22,2,33.0,1754,4100000,3904761
Solnakommun,Huvudsta,"Lundagatan 1B, 7 / 7 tr!",4,91.5,5406,6800000,6601941
Stockholmskommun,Årsta,Sköntorpsvägen 124,2,58.5,3543,3200000,2962962
Stockholmskommun,Husby,Stavangergatan 28,3,76.0,4909,1700000,1491228
Stockholmskommun,Högalid,Zinkens Väg 59,4,95.0,3809,12050000,9198473
Solnakommun,Järva,Dammtorps Allé 17,4,87.0,4087,5430000,5271844
Stockholmskommun,Södermalm,"Åsögatan 176, 5 tr - Accepterat pris!",1.5,32.0,1877,3600000,3495145
Stockholmskommun,Kungsholmen,"Polhemsgatan 6, vån 4",2,50.0,2149,6100000,5495495
Nackakommun,Saltängen,Beckasinvägen 30,2,57.5,3384,2775000,2617924
Stockholmskommun,HammarbySjöstad,Korphoppsgatan 21,3,77.0,3967,6300000,6000000
Sundbybergskommun,CentralaSundbyberg,Svalgränd 4,3,76.0,3980,4300000,3981481
Stockholmskommun,Björkhagen,"Ronnebyvägen 28, 3tr",2,57.0,3446,4200000,3652173
Stockholmskommun,Södermalm,"Ludvigsbergsgatan 19, 6 tr",3,81.0,3171,9600000,9230769
Stockholmskommun,Telefonplan,"Tivolivägen 9, 3 / 3 tr",2,49.0,2513,2810000,2381355
Stockholmskommun,Hammarbyhöjden,Tidaholmsvägen 32,1,32.0,2300,2010000,1896226
Stockholmskommun,Södermalm,Timmermansgatan 9,3,56.0,3248,6500000,5603448
Stockholmskommun,Farsta,Gunnarskogsgatan 14,4,105.0,5469,4500000,3781512
Stockholmskommun,Vasastan,"Wallingatan 31, 2tr",4,131.0,5514,21400000,19454545
Stockholmskommun,Södermalm,Bergsunds strand 36,2,41.0,1997,4500000,3846153
Stockholmskommun,Hökarängen,"Saltvägen 24, 3 tr",3,68.0,4409,3030000,2504132
Sundbybergskommun,CentralaSundbyberg,Franstorpsvägen 13,1.5,35.4,1324,2525000,2195652
Stockholmskommun,Kungsholmen,Eknäsvägen 8 A,2,47.0,3015,3850000,2195652
Stockholmskommun,Södermalm,Ringvägen 54,2,53.0,2322,4500000,4500000
Stockholmskommun,Midsommarkransen,Svandammsvägen 17A,2,31.0,2169,2900000,2396694
Sundbybergskommun,Ursvik,Forskningsringen 80,3,71.0,3969,3650000,3288288
Stockholmskommun,Kungsholmen,Sankt Göransgatan 62,2,32.0,1560,3400000,2982456
Stockholmskommun,Kungsholmen,"Bergsgatan 29, 3 tr",1.5,37.0,1696,3900000,3679245
Stockholmskommun,Vasastan,"Medevigatan 8, 2tr",2,35.0,2416,3900000,3861386
Nackakommun,Tollare,"Tollareslingan 7, 2 tr",4,73.0,3247,6000000,6000000
Stockholmskommun,NedreGärdet,"Starrängsringen 65, 1 tr",4,82.0,2424,10050000,8516949
Stockholmskommun,Kungsholmen,Igeldammsgatan 34,1,16.0,798,2200000,8516949
Solnakommun,Skytteholm,Nybodagatan 7,4,99.0,4536,7000000,6481481
Sollentunakommun,Tegelhagen,Skogstorpsvägen 134,4,96.0,5478,4875000,4779411
Stockholmskommun,Hammarbyhöjden,"Vänersborgsvägen 17, 2tr",3,67.0,3950,4420000,4779411
Stockholmskommun,Södermalm,"Brännkyrkagatan 92, 2,5 tr",1.5,28.0,1946,2950000,2783018
Stockholmskommun,Gärdet,"Östhammarsgatan 77, 3 tr",2,39.7,2549,3450000,3000000
Stockholmskommun,Gröndal,Gröndalsvägen 198,3,68.0,2640,5400000,3000000
Stockholmskommun,StoraEssingen,Vänskapsvägen 40,2,42.0,2647,3100000,2952380
Stockholmskommun,Årsta,Siljansvägen 38,2,44.5,3217,2825000,2500000
Solnakommun,HagaNorra,"Råsundavägen 24, 5 tr",3,86.0,4629,5225000,4707207
Nackakommun,Saltsjöbaden,Skyttevägen 15B,5,95.0,4539,6650000,6273584
Stockholmskommun,Stockholm,Maria Prästgårdsgata 1A,2,80.0,3712,8550000,8300970
Sundbybergskommun,CentralaSundbyberg,Tallgatan 15,2,56.0,2967,3550000,2983193
Stockholmskommun,Gullmarsplan,Gullmarsvägen 12,2,53.0,3571,3700000,3457943
Nackakommun,Tollare,"Tollareslingan 24, 7 tr",3,87.0,4481,6800000,6800000
Stockholmskommun,Bromma,Alviksvägen 30,2,50.0,1142,4695000,4695000
Stockholmskommun,Fruängen,Doktor Widerströms gata 60,2,56.0,3252,2600000,2385321
Solnakommun,Frösunda,Gustav III:s Boulevard 167,2,59.5,3195,3550000,3550000
Stockholmskommun,Vasastan,"Gävlegatan 36B, 11 tr",2,35.1,2090,4325000,3861607
Nackakommun,Sickla,"Sickla Allé 21, 3 tr",3,102.0,6003,10350000,9951923
Stockholmskommun,Södermalm,Högbergsgatan 81B,1,35.0,2098,3660000,3155172
Solnakommun,Råsunda,Ekensbergsvägen 97,2,38.8,2663,2650000,2598039
Solnakommun,Råsunda,Vasavägen 7,3,75.0,3507,6210000,5008064
Stockholmskommun,Hökarängen,Pepparvägen 41,1,37.5,2879,2300000,1796875
Stockholmskommun,Kungsholmen,Wennerbergsgatan 6A,2,47.0,2260,3850000,3701923
Stockholmskommun,Johanneshov,Sofielundsplan 51,3,57.0,3090,3700000,3592233
Stockholmskommun,Vasastan,Dalagatan 78A,1.5,47.0,1886,4600000,4509803
Solnakommun,Huvudsta,Bygatan 39,2,64.2,3247,3700000,3592233
Stockholmskommun,Midsommarkransen,Responsgatan 14,1,33.0,2068,2600000,2600000
Stockholmskommun,Vasastan,"Sankt Eriksgatan 118, 3 tr",2,60.0,4220,5750000,5750000
Stockholmskommun,Älvsjö,Blackensvägen 1A,1,42.2,2974,2100000,5750000
Stockholmskommun,Abrahamsberg,Spannvägen 26,2,38.5,2590,2850000,5750000
Stockholmskommun,Annedal,"Dartanjangs Gata 62, 3 tr",4,96.0,5185,5750000,5528846
Stockholmskommun,Ulvsunda,Granbacken 20,1,25.0,1922,1950000,1695652
Stockholmskommun,GamlaÖstberga,"Stamgatan 63, vån 7",5,95.0,6984,3400000,3400000
Stockholmskommun,Vasastan,Luntmakargatan 93,4.5,105.0,3941,15000000,14285714
Stockholmskommun,Vasastan,Vikingagatan 14b,1,31.0,1295,3725000,3688118
Stockholmskommun,Bromma,Elias Lönnrots väg 19,2,59.0,3058,2850000,2590909
Stockholmskommun,HammarbySjöstad,"Midskeppsgatan 16, 1 tr Nytt pris",4,89.0,4369,6350000,6225490
Stockholmskommun,Nockebyhov,"Nockeby Backe 6, Vån 6 / 6",2,54.0,3346,3500000,2991452
Stockholmskommun,Södermalm,"Rosenlundsgatan 24, 1 tr",2,39.0,2137,4170000,3504201
Stockholmskommun,Långsjö,Långsjövägen 56,4,68.0,3197,4310000,3848214
Stockholmskommun,Mariehäll,"Alpvägen 16, 4 / 4 tr",2.5,61.0,4174,3750000,3205128
Stockholmskommun,Vasastan,Falugatan 22,2,37.0,2454,4250000,3794642
Nackakommun,Nacka,"Mjölnarvägen 20A, 3tr",3,90.5,3423,8100000,8019801
Stockholmskommun,Vasastan,Observatoriegatan 21 A,3,82.0,3477,9500000,8962264
Stockholmskommun,Kungsholmen,"Fleminggatan 49,  3 tr",2,54.0,1680,5400000,5346534
Stockholmskommun,Vasastan,"Birger Jarlsgatan 104D, 2 tr",1.5,35.0,2649,3800000,3486238
Nackakommun,Saltsjöbaden,Svartkärrsvägen 16,4,120.6,5954,5300000,5300000
Stockholmskommun,Enskede,"Skönviksvägen 289, 3tr",2,54.0,3545,2800000,2592592
Stockholmskommun,Hässelby,Aprikosgatan 90 vån 6,3,75.0,5623,2600000,2592592
Stockholmskommun,Nybodahöjden,Nybodaringen 39,2,41.0,3769,2500000,2100840
Stockholmskommun,Årsta,"Rämensvägen 27A, 4tr",2,35.0,2295,2700000,2288135
Stockholmskommun,Hässelby,Aprikosgatan 29 (Våning 2),3,73.0,4651,2700000,2596153
Sollentunakommun,Tureberg,Blåklockevägen 11,2,44.0,2860,2300000,2090909
Sundbybergskommun,Rissne,"Valkyriavägen 7 , Accepterat pris!",3,77.0,4476,2150000,1954545
Stockholmskommun,Hornstull,"Varvsgatan 6, 5+6 tr Vindsetage",3,78.0,3396,11500000,1954545
Stockholmskommun,Sköndal,Kubbegatan 10,1,37.0,2081,2050000,1846846
Stockholmskommun,Liljeholmskajen,Sjöviksvägen 29,2,54.0,2925,4600000,4509803
Nackakommun,Nacka,Bageribacken 2,5,133.5,5907,9995000,9995000
Stockholmskommun,HammarbySjöstad,"Rorgängargatan 15A, 5tr",3,66.0,3324,5300000,4862385
Stockholmskommun,Kärrtorp,Fyrskeppsvägen 36,2,62.0,3875,3600000,2950819
Nackakommun,Ektorp,Ektorpsvägen 9,1,32.0,1442,2050000,1694214
Stockholmskommun,Södermalm,Tjärhovsgatan 19,2,53.0,1090,5450000,5190476
Nackakommun,ÄltaGård,Björnmossvägen 92,4,82.8,4992,5275000,5190476
Stockholmskommun,Fruängen,Elin Wägners gata 37,2,55.0,3484,2850000,2688679
Solnakommun,Karolinska,Fogdevreten 10 - Accepterat pris!,1,34.0,2150,2200000,2200000
Stockholmskommun,Telefonplan,"Tvingvägen 32, 1 tr",3,63.0,3792,3425000,2200000
Stockholmskommun,Kungsholmen,Grubbens Gata 9,4,88.0,4067,8100000,7641509
Stockholmskommun,Solberga,Mockasinvägen 28,3,88.0,4633,3740000,3196581
Stockholmskommun,Råcksta,Multrågatan 17,1,44.0,2847,2100000,1794871
Stockholmskommun,Sköndal,Kubbegatan 47,4,89.5,4637,4450000,1794871
Nackakommun,VästraOrminge,Edövägen 18B,1,44.0,3186,1830000,1694444
Stockholmskommun,Tensta,Tenstavägen 10,4,96.0,6195,2100000,2000000
Solnakommun,Råsunda,Råsundavägen 121A,3,85.0,4137,6750000,6750000
Stockholmskommun,Södermalm,Tideliusgatan 65,1,33.0,1741,2700000,2596153
Stockholmskommun,Enskede,"Hållövägen 17, 2tr",2,42.0,2240,3020000,2990099
Stockholmskommun,Östermalm,"Studentbacken 34, 3tr",3,76.5,4575,6900000,6764705
Stockholmskommun,Hammarbyhöjden,"Per Lindeströms väg 115, 3 tr",3,57.0,3680,3500000,2991452
Stockholmskommun,Skärholmen,Äspholmsvägen 3,3,81.0,3275,2920000,2495726
Stockholmskommun,Vällingby,Abiskovägen 6,3,76.0,3777,2650000,2387387
Nackakommun,Marinstaden,"Marinstadsvägen 5, 7tr",3,120.0,5959,12200000,11844660
Stockholmskommun,Vasastan,"Döbelnsgatan 53, 3tr",3,88.0,2661,12250000,11448598
Stockholmskommun,Södermalm,"Tegelviksgatan 38, föreningen äger marken",3,86.5,4815,7550000,11448598
Stockholmskommun,Akallahöjden,"Pargasgatan 11, 1tr",3,80.0,4536,2400000,2201834
Stockholmskommun,Östermalm,Rindögatan 26,2,29.0,1961,3850000,3499999
Stockholmskommun,Kärrtorp,Fyrskeppsvägen 42,1,30.0,1906,2100000,2000000
Stockholmskommun,Midsommarkransen,Cedergrensvägen 4,3,78.0,4704,8100000,2000000
Sollentunakommun,Edsberg,"Kruthornsvägen 26, 3tr",3,66.0,3968,2250000,2142857
Stockholmskommun,Södermalm,Kocksgatan 40,2,37.0,2296,3475000,3440594
Stockholmskommun,Hammarbyhöjden,"Paternostervägen 40, 1 tr",4,85.0,4344,6100000,5980392
Sollentunakommun,Sjöberg,Sidensvansvägen 83,2,35.0,2272,1850000,1745283
Stockholmskommun,Akalla,"Sibeliusgången 36, 7 tr",3,80.9,4857,1890000,1890000
Stockholmskommun,Farsta,"Glavagatan 25, 2 tr",4,92.0,5845,4220000,4220000
Nackakommun,Kvarnholmen,Kvarnholmsvägen 80,2,55.0,2645,4275000,3995327
Solnakommun,CentralaSolna,"Blomgatan 6, 3tr",2,43.0,1796,3200000,2882882
Stockholmskommun,Kungsholmen,"Kungsholms kyrkoplan 4, 2tr",2,50.0,2338,5150000,5049019
Stockholmskommun,Kista,Köpenhamnsgatan 28,3,81.0,3667,2475000,2379807
Stockholmskommun,Stureby,"Bäckaskiftsvägen 76, 3 tr",2,57.0,2727,2970000,2495798
Stockholmskommun,Kungsholmen,"Kungsholms Strand 141, 3tr",2,41.0,1745,4155000,3995192
Stockholmskommun,NorrMälarstrand,"Norr Mälarstrand 94, högst upp",3,80.0,4204,9900000,9900000
Solnakommun,Bergshamra,Rådjursstigen 22,1,44.0,1875,2525000,2404761
Stockholmskommun,Vasastan,"Torsplan 8, våning 8",3,77.0,4516,9650000,2404761
Stockholmskommun,Enskede,"Nynäsvägen 369, 1,5 tr",2,65.0,4317,3750000,3712871
Stockholmskommun,Södermalm,"Ljustergränd 1, 4 tr.",4,102.0,3958,9500000,8962264
Stockholmskommun,Reimersholme,Reimersholmsgatan 39,5,123.5,7710,10200000,10000000
Stockholmskommun,Vasastaden,Norrtullsgatan 36,3,48.0,2638,4600000,4000000
Stockholmskommun,Vårberg,Båtholmsbacken 6,2,65.0,3193,2020000,1787610
Stockholmskommun,Vasastan,"Dalagatan 86H, 2tr",2,37.0,2204,4075000,3808411
Stockholmskommun,Telefonplan,"Pingstvägen 34, 3 tr",1,22.0,1654,2150000,1902654
Stockholmskommun,Kungsholmen,"Atterbomsvägen 60, vån 5 / 5",3,66.0,3136,6300000,1902654
Stockholmskommun,Kungsholmen,Stagneliusvägen 26,1,22.0,1607,2300000,2300000
Nackakommun,Finntorp,"Gamla Värmdövägen 2, 8tr",3,82.0,3639,4450000,3938053
Stockholmskommun,Högdalen,Trollesundsvägen 149,1,37.5,2242,2200000,1896551
Stockholmskommun,Kungsholmen,"Polhemsgatan 18, 6tr",2,54.0,3391,6400000,6153846
Stockholmskommun,Årsta,"Långhalsvägen 9, 2 tr",2,44.9,2860,2880000,2482758
Stockholmskommun,Sköndal,Dalbobranten 27,3,73.0,4074,3300000,2482758
Stockholmskommun,Bromma,"Kinnekullevägen 24, 2tr",3,48.0,2806,3850000,3347826
Stockholmskommun,Vällingby,"Råcksta gårdsväg 23, Vån 6",2,47.0,3224,2360000,2000000
Stockholmskommun,Bromma,"Gustavslundsvägen 165, 4 tr",3,64.0,3489,5000000,4807692
Stockholmskommun,Södermalm,Åsögatan 168,3,70.0,3623,7750000,6739130
Solnakommun,Huvudsta,Krysshammarvägen 30,3,81.6,4251,3450000,3450000
Stockholmskommun,Årsta,Ymsenvägen 1,3,66.0,3227,5500000,3450000
Stockholmskommun,Farsta,Molkomsbacken 33,3,63.0,3126,2800000,2295081
Nackakommun,Nacka,Sickla industriväg 14,2,52.0,3063,4800000,2295081
Stockholmskommun,Vasastan,Upplandsgatan 39,2,40.0,2007,5400000,5000000
Sundbybergskommun,Rissne,Lavettvägen 34,3,80.0,4329,3100000,5000000
Stockholmskommun,Vasastan,"Hälsingegatan 10A, 3tr",2,43.0,2180,4675000,4675000
Solnakommun,Huvudsta,Jungfrudansen 5,1.5,42.0,2372,2500000,2155172
Stockholmskommun,HammarbySjöstad,"Virkesvägen 17c, pl 4",1,33.0,1779,2650000,2387387
Stockholmskommun,Gamlastan,Skomakargatan 32,2,89.0,1540,10750000,10141509
Solnakommun,Hagalund,"Kyrkbacken 5, 3tr",2,64.0,4323,2800000,2499999
Stockholmskommun,Vårberg,Vårbergsvägen 193a,1,19.0,959,1360000,1142857
Stockholmskommun,Kungsholmen,"Drottningholmsvägen 53, vån 10",3,77.5,3420,7700000,6874999
Stockholmskommun,Ärvinge,Jellingegränd 7,3,75.0,5475,2000000,1904761
Stockholmskommun,Farsta,Molkomsbacken 15,3,55.0,1832,2840000,2000000
Solnakommun,GamlaHuvudsta,"Lundagatan 6A, vån 2 - ACCEPTERAT PRIS!",2,51.0,2731,3100000,3100000
Sundbybergskommun,Duvbo,Granlidsvägen 21,3,76.0,3950,4600000,4299065
Stockholmskommun,Östermalm,Engelbrektsgatan 33,2,61.0,2711,8325000,8004807
