region,location,street_address,num_of_rooms,size,fee,final_price,initial_price
Stockholmskommun,LägenhetLägenhetKatarina,Åsögatan 98,1,27 ,1876,2750000,2750000
Stockholmskommun,LägenhetLägenhetFarsta,"Hammarögatan 26, 3 tr",4,93 ,5446,4650000,4650000
Stockholmskommun,LägenhetLägenhetNorraDjurgårdsstaden,Jaktgatan 33 våning 4 av 4,1,35 ,1896,3325000,3259803
Stockholmskommun,LägenhetLägenhetHögalid,Högalidsgatan 38D,2,45 ,1851,4800000,4403669
Stockholmskommun,LägenhetLägenhetNorrMälarstrand,"Sven Rinmans gata 3, 5tr",4.5,111 ,6393,14600000,14600000
Stockholmskommun,LägenhetLägenhetHägerstensåsen,Inteckningsvägen 60,2,43 ,2996,2970000,2200000
Sundbybergskommun,LägenhetLägenhetHallonbergen,"Bergshöjden 30, Accepterat pris!",3,82.1 ,4605,2700000,2621359
Stockholmskommun,LägenhetLägenhetHagsätra,"Hallsbergsgatan 22, 1tr",2,49 ,3429,2020000,1870370
Stockholmskommun,Kungsholmen,"Rålambshovsleden 44, vån 8",3,84 ,4550,9250000,7773109
Stockholmskommun,Södermalm,"Anders Reimers väg 10, 3 tr",1,30 ,2056,3170000,2686440
Stockholmskommun,Midsommarkransen,"Tellusborgsvägen 79, vån 2",2,44 ,2590,3410000,2865546
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,Sjöviksbacken 5,4,99 ,5107,11300000,10462962
Stockholmskommun,LägenhetLägenhetBredäng,Järnbärarvägen 2,4,102 ,5160,3900000,3482142
Sollentunakommun,LägenhetLägenhetTureberg,Turebergs allé 24,1.5,44 ,2750,2350000,2259615
Stockholmskommun,Bromma,Grindstuvägen 28,4,102 ,5017,8000000,8000000
Stockholmskommun,LägenhetLägenhetÄlvsjö,"Kabelverksgatan 32, vån 10",4,95 ,4944,6300000,5833333
Solnakommun,LägenhetLägenhetFrösunda,Pomonagatan 1,4,106.1 ,4630,5995000,5995000
Nackakommun,LägenhetLägenhetOrminge,Ormingeringen 60C,2,60 ,3836,2200000,1999999
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Mariestadsvägen 25,3,66 ,4720,5750000,4492187
Nackakommun,LägenhetLägenhetEktorp,Tranvägen 4,5,114.5 ,4749,5550000,5495049
Solnakommun,Råsunda,Näckrosvägen 35,2,56.5 ,3351,4000000,3603603
Nackakommun,LägenhetLägenhetEktorp,"Edinsvägen 3, 9 tr",1,28 ,1902,2000000,1754385
Stockholmskommun,LägenhetLägenhetHammarbySjöstad,"Henriksdalsallén 31, 2tr",4,102.5 ,4229,8000000,7476635
Stockholmskommun,Södermalm,"Tjustgatan 4, vån 5",2,32 ,2791,3230000,2990740
Solnakommun,Råsunda,Vasavägen 6,2,59 ,3669,3420000,3081081
Sollentunakommun,LägenhetLägenhetHäggvik,Sollentunavägen 297,1,35 ,2085,2075000,1995192
Nackakommun,LägenhetLägenhetEktorp,Gamla Landsvägen 13,4,106.8 ,6362,5250000,5198019
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Malmövägen 30,2,51 ,3482,4200000,3500000
Stockholmskommun,LägenhetLägenhetVästertorp,"Slalomvägen 34, 3tr",2,54 ,3044,3200000,2500000
Stockholmskommun,LägenhetLägenhetSköndal,Bagarfruvägen 91,4,81.5 ,5410,4250000,3601694
Stockholmskommun,LägenhetLägenhetSpånga,Elinsborgsbacken 42,3,81 ,5723,2000000,1886792
Stockholmskommun,LägenhetLägenhetGröndal,"Fregattvägen 76, 1tr",2,53 ,3691,3800000,3392857
Stockholmskommun,LägenhetLägenhetNorrmalm,"Drottninggatan 73A, vån 3",3,93 ,1517,13425000,13033980
Nackakommun,LägenhetLägenhetTollare,Tollarevägen 24,3,75 ,3844,4700000,4476190
Stockholmskommun,Södermalm,Fjällgatan 20,3,88 ,4690,12000000,11764705
Stockholmskommun,LägenhetLägenhetEnskededalen,Täppgränd 103,3,88 ,4090,4100000,3980582
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,Mariagatan 4C,2,64 ,3297,4600000,4509803
Stockholmskommun,Södermalm,Katarina Bangata 67,3,86 ,4278,8600000,7288135
Stockholmskommun,Södermalm,"Vickergatan 15, 3 tr",2,35.5 ,2038,3100000,2952380
Stockholmskommun,LägenhetLägenhetÅrsta,Årstavägen 131,3,66 ,4725,4550000,2952380
Stockholmskommun,Vasastan,Surbrunnsgatan 19,1,24 ,1349,2750000,2644230
Stockholmskommun,Kungsholmen,"Kungsbro Strand 21, 3 tr",2,51 ,4022,4880000,4831683
Stockholmskommun,LägenhetLägenhetTraneberg,Nipfjällsvägen 10,3,75 ,3219,5250000,4906542
Stockholmskommun,LägenhetLägenhetHagsätra,Vedevågslingan 34,4,86.6 ,4865,2400000,2086956
Stockholmskommun,Hässelby,Astrakangatan 102,2,60 ,3962,1900000,1696428
Stockholmskommun,LägenhetLägenhetBagarmossen,"Rusthållarvägen 67, 2tr",3,75 ,4188,4000000,3773584
Nackakommun,LägenhetLägenhetFinnberget,"Finnbergsvägen 56, 3 / 3 tr",2,52 ,2987,2895000,2895000
Stockholmskommun,LägenhetLägenhetSundby,Johannelundsvägen 26,2,57 ,3220,2150000,1990740
Stockholmskommun,Kungsholmen,"Lindhagensterrassen 19, vån 10",2,59.5 ,2506,5450000,1990740
Solnakommun,LägenhetLägenhetFrösunda,"Gustav III:s Boulevard 49, 3 tr",5,139.7 ,6599,7500000,7500000
Sollentunakommun,LägenhetLägenhetKärrdal,"Lomvägen 52, markplan",3,83 ,4623,3100000,2952380
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,"Finn Malmgrens väg 52, 2 tr",2,45 ,3235,3320000,2593750
Stockholmskommun,LägenhetLägenhetFredhäll,Ernst Ahlgrens Väg 5,2,38 ,2025,3200000,3200000
Stockholmskommun,Telefonplan,"Tångvägen 40, vån 2 - ACCEPTERAT PRIS",3,58 ,3514,3300000,3300000
Stockholmskommun,LägenhetLägenhetVasastaden,"Roslagsgatan 29A, 4 tr Gårdshus",2,53 ,3266,5475000,5475000
Stockholmskommun,Östermalm,"Sandelsgatan 42, 2tr",3,96 ,4305,10500000,10500000
Stockholmskommun,Södermalm,Ringvägen 138,1,39 ,2416,3000000,2803738
Stockholmskommun,Södermalm,"Svartensgatan 28, 4 tr",3,76 ,3868,11000000,9243697
Stockholmskommun,LägenhetLägenhetAkalla,Sveaborgsgatan 7,3,73 ,4528,1900000,1809523
Stockholmskommun,LägenhetLägenhetVårberg,Fjärdholmsgränd 9A,2,68 ,3699,2070000,1800000
Solnakommun,Råsunda,"Ryttargatan 10, 3 tr",1.5,38 ,1978,2900000,2843137
Stockholmskommun,Kungsholmen,"Strålgatan 12, 3 TR",2,43 ,2189,3300000,3203883
Stockholmskommun,Södermalm,Renstiernas gata 14A  /  Tjärhovsgatan 48,3,71.5 ,2802,8650000,6503759
Solnakommun,Råsunda,"Vintervägen 41, Vån 9 / 10",3,70.5 ,4220,4700000,4607843
Stockholmskommun,Södermalm,Renstiernas gata 27,2,39 ,-,4000000,3603603
Stockholmskommun,Södermalm,"Tantogatan 31, vån 5.",3,94 ,3854,7000020,6481500
Stockholmskommun,Vasastan,"Surbrunnsgatan 59, 6 tr",3,65 ,3087,6675000,6013513
Stockholmskommun,LägenhetLägenhetBirkastan,"Tomtebogatan 42, 5 tr",4,93 ,3719,12500000,11792452
Stockholmskommun,Östermalm,Karlavägen 82,1,39 ,1496,4800000,3200000
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Mariestadsvägen 1,2,47.5 ,3785,3630000,3184210
Stockholmskommun,Bromma,Beckomberga ängsväg 49,4,92 ,5231,5600000,5490196
Stockholmskommun,LägenhetLägenhetVästertorp,"Slalomvägen 26, 3tr",1,42 ,2368,2410000,1991735
Solnakommun,LägenhetLägenhetHuvudsta,"Jungfrudansen 8, bv",2,64 ,3335,3460000,2746031
Stockholmskommun,Södermalm,"Ringvägen 157, 5 tr",1.5,38 ,2138,3910000,3400000
Stockholmskommun,LägenhetLägenhetKista,"Helsingörsgatan 21, 2tr",3,81 ,4112,2752000,2596226
Nackakommun,LägenhetLägenhetJarlaberg,Fyrspannsvägen 42,2.5,58 ,3860,2650000,2500000
Stockholmskommun,LägenhetLägenhetFruängen,Eva Bonniers gata 8,2,59 ,3302,2700000,2500000
Stockholmskommun,LägenhetLägenhetAtlas,"Atlasgatan 16, 3 tr",1,27 ,1549,3100000,2500000
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Kalmgatan 19,2,38 ,2100,2650000,2345132
Stockholmskommun,Kungsholmen,"Svarvargatan 18, 4 tr",4,107 ,3442,10220000,10220000
Stockholmskommun,LägenhetLägenhetHammarbySjöstad,"Sickla Kanalgata 4, 4tr",4,84 ,3607,7500000,6944444
Stockholmskommun,LägenhetLägenhetHornsbergsStrand,"Hornsbergs Strand 43, Vån 3",3,83 ,3970,8325000,8161764
Stockholmskommun,LägenhetLägenhetGärdet,"Öregrundsgatan 15, 7 tr",4,99.5 ,4060,10000000,9009009
Stockholmskommun,Vällingby,Multrågatan 112,2.5,62 ,4295,1970000,1790909
Stockholmskommun,Södermalm,"Assessorsgatan 18 E, 3 tr",3,89 ,3320,10050000,8170731
Sollentunakommun,LägenhetLägenhetSollentunaTureberg,Vänortsstråket 51C,3,87 ,4180,2900000,2660550
Stockholmskommun,Södermalm,"Högalidsgatan 50B, 1 tr ö.g - Accepterat pris!",1,38 ,1897,3500000,3398058
Nackakommun,LägenhetLägenhetNacka,Mjölnarvägen 22,2,46 ,2094,3800000,3398058
Stockholmskommun,LägenhetLägenhetLångbro,Blackensvägen 3B,3,74.6 ,3420,3750000,3504672
Stockholmskommun,LägenhetLägenhetKatarina,Folkungagatan 61,1,38 ,1429,3700000,3363636
Stockholmskommun,Vasastan,"Tomtebogatan 44, 4tr",2.5,57 ,2557,6600000,5999999
Stockholmskommun,Östermalm,Valhallavägen 102,4,111 ,4026,13500000,12980769
Stockholmskommun,Södermalm,Tavastgatan 46,4,94 ,3759,10450000,8931623
Stockholmskommun,LägenhetLägenhetÄlvsjö,Prästgårdsgränd 12,2,63 ,3265,2800000,2592592
Nackakommun,LägenhetLägenhetKvarnholmen,"Kvarngränd 9, 8tr - Accepterat pris!",3,86 ,4479,7100000,6761904
Stockholmskommun,Östermalm,Skeppargatan 20b,3,85 ,3541,10500000,9459459
Stockholmskommun,LägenhetLägenhetÅrsta,"Slätbaksvägen 13, 2 tr",2,44.5 ,3147,2900000,9459459
Stockholmskommun,LägenhetLägenhetBandhagen,Fågelstavägen 8,4,78 ,4707,3400000,3207547
Stockholmskommun,Södermalm,"Bjurholmsplan 17, 2,5tr",2.5,49 ,2102,5175000,4500000
Stockholmskommun,Kungsholmen,"Alströmergatan 11, 4 tr",2,62 ,2679,6100000,5980392
Stockholmskommun,LägenhetLägenhetTraneberg,Mössebergsvägen 17,1,25 ,1622,2350000,1793893
Stockholmskommun,Vasastan,"Observatoriegatan 12A, Gårdshus",2,62 ,2047,7900000,7181818
Stockholmskommun,LägenhetLägenhetÅrsta,"Siljansvägen 80, 7,5 tr",3,66.5 ,4644,4500000,4368932
Stockholmskommun,Bromma,Mattvägen 5,4,84 ,5068,5425000,4977064
Stockholmskommun,LägenhetLägenhetBjörkhagen,Ystadsvägen 117,2,50 ,3429,2775000,2642857
Stockholmskommun,Östermalm,Styrmansgatan 5,4,179 ,8033,27500000,26960784
Stockholmskommun,Kungsholmen,"Sankt Göransgatan 153, 4tr",1,24.5 ,1282,2450000,2401960
Stockholmskommun,LägenhetLägenhetÄlvsjö,Sandalettgatan 7,4,94 ,5029,5850000,5571428
Stockholmskommun,LägenhetLägenhetEnskede,"Bordsvägen 50, 2 tr",3,68 ,3812,4100000,3504273
Stockholmskommun,LägenhetLägenhetÅrsta,Svärdlångsvägen 45,1,24 ,2491,1950000,1875000
Stockholmskommun,Kungsholmen,Kungsholms strand 143,2,46 ,1958,4800000,4705882
Nackakommun,LägenhetLägenhetNacka,"Henriksdalsringen 119, 2tr",1,40 ,2185,2140000,2000000
Solnakommun,LägenhetLägenhetJärvastaden,Dammtorps Allé 12,2,48 ,2746,2850000,2688679
Stockholmskommun,Vällingby,Vittangigatan 49 (Renoveringsobjekt),3,69 ,4422,2300000,2190476
Stockholmskommun,LägenhetLägenhetÅrsta,Borensvägen 60,2,51 ,2779,3650000,2991803
Stockholmskommun,LägenhetLägenhetHornstull,"Heleneborgsgatan 7 C, 3 tr",2,37 ,1818,4200000,3962264
Stockholmskommun,LägenhetLägenhetSkärmarbrink,Pelargatan 7,3,60 ,3036,4200000,3684210
Stockholmskommun,Hagastaden,Sonja Kovalevskys Gata 4,4,89 ,4067,11700000,10540540
Stockholmskommun,LägenhetLägenhetÄlvsjö,"Solberga Hagväg 14, 1 tr",2,63 ,3046,2925000,10540540
Stockholmskommun,Bromma,Holbergsgatan 22,2,54 ,2440,2710000,2486238
Sollentunakommun,LägenhetLägenhetTureberg,Turebergs Allé 7,3,84 ,5295,4330000,3765217
Stockholmskommun,Vasastan,"Hälsingegatan 12, 2tr, ög",2,51 ,2601,6975000,6012931
Stockholmskommun,LägenhetLägenhetVästertorp,Skidskyttevägen 4,3.5,81 ,4791,4395000,4395000
Stockholmskommun,Södermalm,Ringvägen 155C (Gårdshus!),2,52 ,2664,5700000,4789915
Stockholmskommun,LägenhetLägenhetGröndal,Storsegelvägen 8,3,80 ,4333,7000000,6481481
Stockholmskommun,Vasastan,"Markvardsgatan 11, 3 tr",3,70 ,1747,8100000,7714285
Stockholmskommun,Vasastan,Vulcanusgatan 3,2.5,62 ,3663,7200000,7714285
Stockholmskommun,Vasastan,Tomtebogatan 20,2.5,51 ,2023,6900000,6509433
Solnakommun,LägenhetLägenhetHuvudsta,Ingentingsgatan 3,2.5,58 ,2550,2860000,2803921
Stockholmskommun,Östermalm,Rindögatan 10,1,28 ,1650,2825000,2640186
Solnakommun,LägenhetLägenhetHuvudsta,Jungfrudansen 6,3,87 ,4534,5300000,4491525
Solnakommun,LägenhetLägenhetHuvudsta,"Jonstorpsvägen 20, vån 5 / 5!",3,81 ,4881,4500000,4285714
Solnakommun,Råsunda,"Råsundavägen 154, 3tr",3,85 ,4197,5700000,5700000
Stockholmskommun,Vasastan,"Torsgatan 7, 6tr",1.5,38.5 ,2252,3900000,3482142
Stockholmskommun,LägenhetLägenhetSköndal,Sköndalsvägen 110,2,42.5 ,2369,2200000,1692307
Stockholmskommun,Midsommarkransen,"Responsgatan 12, vån 6",3,54 ,3384,3475000,3188073
Stockholmskommun,LägenhetLägenhetBlåsut,Vingavägen 8,4,94 ,5328,5900000,5784313
Stockholmskommun,Bromma,Annedalsvägen 26,2,48.5 ,2964,2980000,2785046
Stockholmskommun,Bromma,Kapplandsvägen 6,3,73 ,4336,3500000,3500000
Stockholmskommun,Kungsholmen,"Hornsbergs Strand 85, Vån 6",3,90 ,4293,9950000,9950000
Stockholmskommun,Vasastan,Tomtebogatan 22,2,33 ,1754,4100000,3904761
Solnakommun,LägenhetLägenhetHuvudsta,"Lundagatan 1B, 7 / 7 tr!",4,91.5 ,5406,6800000,6601941
Stockholmskommun,LägenhetLägenhetÅrsta,Sköntorpsvägen 124,2,58.5 ,3543,3200000,2962962
Stockholmskommun,LägenhetLägenhetHusby,Stavangergatan 28,3,76 ,4909,1700000,1491228
Stockholmskommun,LägenhetLägenhetHögalid,Zinkens Väg 59,4,95 ,3809,12050000,9198473
Solnakommun,LägenhetLägenhetJärva,Dammtorps Allé 17,4,87 ,4087,5430000,5271844
Stockholmskommun,Södermalm,"Åsögatan 176, 5 tr - Accepterat pris!",1.5,32 ,1877,3600000,3495145
Stockholmskommun,Kungsholmen,"Polhemsgatan 6, vån 4",2,50 ,2149,6100000,5495495
Nackakommun,LägenhetLägenhetSaltängen,Beckasinvägen 30,2,57.5 ,3384,2775000,2617924
Stockholmskommun,LägenhetLägenhetHammarbySjöstad,Korphoppsgatan 21,3,77 ,3967,6300000,6000000
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,Svalgränd 4,3,76 ,3980,4300000,3981481
Stockholmskommun,LägenhetLägenhetBjörkhagen,"Ronnebyvägen 28, 3tr",2,57 ,3446,4200000,3652173
Stockholmskommun,Södermalm,"Ludvigsbergsgatan 19, 6 tr",3,81 ,3171,9600000,9230769
Stockholmskommun,Telefonplan,"Tivolivägen 9, 3 / 3 tr",2,49 ,2513,2810000,2381355
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,Tidaholmsvägen 32,1,32 ,2300,2010000,1896226
Stockholmskommun,Södermalm,Timmermansgatan 9,3,56 ,3248,6500000,5603448
Stockholmskommun,LägenhetLägenhetFarsta,Gunnarskogsgatan 14,4,105 ,5469,4500000,3781512
Stockholmskommun,Vasastan,"Wallingatan 31, 2tr",4,131 ,5514,21400000,19454545
Stockholmskommun,Södermalm,Bergsunds strand 36,2,41 ,1997,4500000,3846153
Stockholmskommun,LägenhetLägenhetHökarängen,"Saltvägen 24, 3 tr",3,68 ,4409,3030000,2504132
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,Franstorpsvägen 13,1.5,35.4 ,1324,2525000,2195652
Stockholmskommun,Kungsholmen,Eknäsvägen 8 A,2,47 ,3015,3850000,2195652
Stockholmskommun,Södermalm,Ringvägen 54,2,53 ,2322,4500000,4500000
Stockholmskommun,Midsommarkransen,Svandammsvägen 17A,2,31 ,2169,2900000,2396694
Sundbybergskommun,LägenhetLägenhetUrsvik,Forskningsringen 80,3,71 ,3969,3650000,3288288
Stockholmskommun,Kungsholmen,Sankt Göransgatan 62,2,32 ,1560,3400000,2982456
Stockholmskommun,Kungsholmen,"Bergsgatan 29, 3 tr",1.5,37 ,1696,3900000,3679245
Stockholmskommun,Vasastan,"Medevigatan 8, 2tr",2,35 ,2416,3900000,3861386
Nackakommun,LägenhetLägenhetTollare,"Tollareslingan 7, 2 tr",4,73 ,3247,6000000,6000000
Stockholmskommun,LägenhetLägenhetNedreGärdet,"Starrängsringen 65, 1 tr",4,82 ,2424,10050000,8516949
Stockholmskommun,Kungsholmen,Igeldammsgatan 34,1,16 ,798,2200000,8516949
Solnakommun,LägenhetLägenhetSkytteholm,Nybodagatan 7,4,99 ,4536,7000000,6481481
Sollentunakommun,LägenhetLägenhetTegelhagen,Skogstorpsvägen 134,4,96 ,5478,4875000,4779411
Stockholmskommun,LägenhetLägenhetHammarbyhöjden,"Vänersborgsvägen 17, 2tr",3,67 ,3950,4420000,4779411
Stockholmskommun,Södermalm,"Brännkyrkagatan 92, 2,5 tr",1.5,28 ,1946,2950000,2783018
Stockholmskommun,LägenhetLägenhetGärdet,"Östhammarsgatan 77, 3 tr",2,39.7 ,2549,3450000,3000000
Stockholmskommun,LägenhetLägenhetGröndal,Gröndalsvägen 198,3,68 ,2640,5400000,3000000
Stockholmskommun,LägenhetLägenhetStoraEssingen,Vänskapsvägen 40,2,42 ,2647,3100000,2952380
Stockholmskommun,LägenhetLägenhetÅrsta,Siljansvägen 38,2,44.5 ,3217,2825000,2500000
Solnakommun,LägenhetLägenhetHagaNorra,"Råsundavägen 24, 5 tr",3,86 ,4629,5225000,4707207
Nackakommun,LägenhetLägenhetSaltsjöbaden,Skyttevägen 15B,5,95 ,4539,6650000,6273584
Stockholmskommun,LägenhetLägenhetStockholm,Maria Prästgårdsgata 1A,2,80 ,3712,8550000,8300970
Sundbybergskommun,LägenhetLägenhetCentralaSundbyberg,Tallgatan 15,2,56 ,2967,3550000,2983193
Stockholmskommun,LägenhetLägenhetGullmarsplan,Gullmarsvägen 12,2,53 ,3571,3700000,3457943
Nackakommun,LägenhetLägenhetTollare,"Tollareslingan 24, 7 tr",3,87 ,4481,6800000,6800000
Stockholmskommun,Bromma,Alviksvägen 30,2,50+11 ,1142,4695000,4695000
Stockholmskommun,LägenhetLägenhetFruängen,Doktor Widerströms gata 60,2,56 ,3252,2600000,2385321
Solnakommun,LägenhetLägenhetFrösunda,Gustav III:s Boulevard 167,2,59.5 ,3195,3550000,3550000
Stockholmskommun,Vasastan,"Gävlegatan 36B, 11 tr",2,35.1 ,2090,4325000,3861607
Nackakommun,Sickla,"Sickla Allé 21, 3 tr",3,102 ,6003,10350000,9951923
Stockholmskommun,Södermalm,Högbergsgatan 81B,1,35 ,2098,3660000,3155172
Solnakommun,Råsunda,Ekensbergsvägen 97,2,38.8 ,2663,2650000,2598039
Solnakommun,Råsunda,Vasavägen 7,3,75 ,3507,6210000,5008064
Stockholmskommun,LägenhetLägenhetHökarängen,Pepparvägen 41,1,37.5 ,2879,2300000,1796875
Stockholmskommun,Kungsholmen,Wennerbergsgatan 6A,2,47 ,2260,3850000,3701923
Stockholmskommun,LägenhetLägenhetJohanneshov,Sofielundsplan 51,3,57 ,3090,3700000,3592233
Stockholmskommun,Vasastan,Dalagatan 78A,1.5,47 ,1886,4600000,4509803
Solnakommun,LägenhetLägenhetHuvudsta,Bygatan 39,2,64.2 ,3247,3700000,3592233
Stockholmskommun,Midsommarkransen,Responsgatan 14,1,33 ,2068,2600000,2600000
Stockholmskommun,Vasastan,"Sankt Eriksgatan 118, 3 tr",2,60 ,4220,5750000,5750000
Stockholmskommun,LägenhetLägenhetÄlvsjö,Blackensvägen 1A,1,42.2 ,2974,2100000,5750000
Stockholmskommun,LägenhetLägenhetAbrahamsberg,Spannvägen 26,2,38.5 ,2590,2850000,5750000
Stockholmskommun,LägenhetLägenhetAnnedal,"Dartanjangs Gata 62, 3 tr",4,96 ,5185,5750000,5528846
Stockholmskommun,LägenhetLägenhetUlvsunda,Granbacken 20,1,25 ,1922,1950000,1695652
Stockholmskommun,LägenhetLägenhetGamlaÖstberga,"Stamgatan 63, vån 7",5,95 ,6984,3400000,3400000
Stockholmskommun,Vasastan,Luntmakargatan 93,4.5,105 ,3941,15000000,14285714
Stockholmskommun,Vasastan,Vikingagatan 14b,1,31 ,1295,3725000,3688118
Stockholmskommun,Bromma,Elias Lönnrots väg 19,2,59 ,3058,2850000,2590909
Stockholmskommun,LägenhetLägenhetHammarbySjöstad,"Midskeppsgatan 16, 1 tr Nytt pris",4,89 ,4369,6350000,6225490
Stockholmskommun,LägenhetLägenhetNockebyhov,"Nockeby Backe 6, Vån 6 / 6",2,54 ,3346,3500000,2991452
Stockholmskommun,Södermalm,"Rosenlundsgatan 24, 1 tr",2,39 ,2137,4170000,3504201
Stockholmskommun,LägenhetLägenhetLångsjö,Långsjövägen 56,4,68 ,3197,4310000,3848214
Stockholmskommun,LägenhetLägenhetMariehäll,"Alpvägen 16, 4 / 4 tr",2.5,61 ,4174,3750000,3205128
Stockholmskommun,Vasastan,Falugatan 22,2,37 ,2454,4250000,3794642
Nackakommun,LägenhetLägenhetNacka,"Mjölnarvägen 20A, 3tr",3,90.5 ,3423,8100000,8019801
Stockholmskommun,Vasastan,Observatoriegatan 21 A,3,82 ,3477,9500000,8962264
Stockholmskommun,Kungsholmen,"Fleminggatan 49,  3 tr",2,54 ,1680,5400000,5346534
Stockholmskommun,Vasastan,"Birger Jarlsgatan 104D, 2 tr",1.5,35 ,2649,3800000,3486238
Nackakommun,LägenhetLägenhetSaltsjöbaden,Svartkärrsvägen 16,4,120.6 ,5954,5300000,5300000
Stockholmskommun,LägenhetLägenhetEnskede,"Skönviksvägen 289, 3tr",2,54 ,3545,2800000,2592592
Stockholmskommun,Hässelby,Aprikosgatan 90 vån 6,3,75 ,5623,2600000,2592592
Stockholmskommun,LägenhetLägenhetNybodahöjden,Nybodaringen 39,2,41 ,3769,2500000,2100840
Stockholmskommun,LägenhetLägenhetÅrsta,"Rämensvägen 27A, 4tr",2,35 ,2295,2700000,2288135
Stockholmskommun,Hässelby,Aprikosgatan 29 (Våning 2),3,73 ,4651,2700000,2596153
Sollentunakommun,LägenhetLägenhetTureberg,Blåklockevägen 11,2,44 ,2860,2300000,2090909
Sundbybergskommun,LägenhetLägenhetRissne,"Valkyriavägen 7 , Accepterat pris!",3,77 ,4476,2150000,1954545
Stockholmskommun,LägenhetLägenhetHornstull,"Varvsgatan 6, 5+6 tr Vindsetage",3,78+14 ,3396,11500000,1954545
Stockholmskommun,LägenhetLägenhetSköndal,Kubbegatan 10,1,37 ,2081,2050000,1846846
Stockholmskommun,LägenhetLägenhetLiljeholmskajen,Sjöviksvägen 29,2,54 ,2925,4600000,4509803
Nackakommun,LägenhetLägenhetNacka,Bageribacken 2,5,133.5 ,5907,9995000,9995000
Stockholmskommun,LägenhetLägenhetHammarbySjöstad,"Rorgängargatan 15A, 5tr",3,66 ,3324,5300000,4862385
Stockholmskommun,LägenhetLägenhetKärrtorp,Fyrskeppsvägen 36,2,62 ,3875,3600000,2950819
Nackakommun,LägenhetLägenhetEktorp,Ektorpsvägen 9,1,32 ,1442,2050000,1694214
Stockholmskommun,Södermalm,Tjärhovsgatan 19,2,53 ,1090,5450000,5190476
Nackakommun,LägenhetLägenhetÄltaGård,Björnmossvägen 92,4,82.8 ,4992,5275000,5190476
Stockholmskommun,LägenhetLägenhetFruängen,Elin Wägners gata 37,2,55 ,3484,2850000,2688679
Solnakommun,LägenhetLägenhetKarolinska,Fogdevreten 10 - Accepterat pris!,1,34 ,2150,2200000,2200000
Stockholmskommun,Telefonplan,"Tvingvägen 32, 1 tr",3,63 ,3792,3425000,2200000
Stockholmskommun,Kungsholmen,Grubbens Gata 9,4,88 ,4067,8100000,7641509
